"ID";"BedrijfstakkenWoningen";"RegioS";"Perioden";"AantalInstallaties_1";"OpgesteldVermogenVanZonnepanelen_2"
"3828";"E007037";"GM0243";"2018JJ00";"    1860";"    5348"
"3829";"E007037";"GM0523";"2012JJ00";"       .";"       ."
"3830";"E007037";"GM0523";"2013JJ00";"     107";"     306"
"3831";"E007037";"GM0523";"2014JJ00";"     209";"     633"
"3832";"E007037";"GM0523";"2015JJ00";"     274";"     843"
"3833";"E007037";"GM0523";"2016JJ00";"     343";"    1018"
"3834";"E007037";"GM0523";"2017JJ00";"     439";"    1311"
"3835";"E007037";"GM0523";"2018JJ00";"     579";"    1771"
"3836";"E007037";"GM0017";"2012JJ00";"       .";"       ."
"3837";"E007037";"GM0017";"2013JJ00";"       .";"       ."
"3838";"E007037";"GM0017";"2014JJ00";"     401";"    1258"
"3839";"E007037";"GM0017";"2015JJ00";"     535";"    1749"
"3840";"E007037";"GM0017";"2016JJ00";"     741";"    2355"
"3841";"E007037";"GM0017";"2017JJ00";"    1201";"    3562"
"3842";"E007037";"GM0017";"2018JJ00";"    1538";"    4724"
"3843";"E007037";"GM0072";"2012JJ00";"      77";"     195"
"3844";"E007037";"GM0072";"2013JJ00";"     175";"     526"
"3845";"E007037";"GM0072";"2014JJ00";"     254";"     817"
"3846";"E007037";"GM0072";"2015JJ00";"     322";"    1058"
"3847";"E007037";"GM0072";"2016JJ00";"     368";"    1209"
"3848";"E007037";"GM0072";"2017JJ00";"    1465";"    3759"
"3849";"E007037";"GM0072";"2018JJ00";"    2069";"    5333"
"3850";"E007037";"GM0244";"2012JJ00";"      53";"     138"
"3851";"E007037";"GM0244";"2013JJ00";"     117";"     348"
"3852";"E007037";"GM0244";"2014JJ00";"     209";"     598"
"3853";"E007037";"GM0244";"2015JJ00";"     296";"     865"
"3854";"E007037";"GM0244";"2016JJ00";"     392";"    1169"
"3855";"E007037";"GM0244";"2017JJ00";"     440";"    1335"
"3856";"E007037";"GM0244";"2018JJ00";"     557";"    1888"
"3857";"E007037";"GM0396";"2012JJ00";"     128";"     225"
"3858";"E007037";"GM0396";"2013JJ00";"     273";"     651"
"3859";"E007037";"GM0396";"2014JJ00";"     416";"    1101"
"3860";"E007037";"GM0396";"2015JJ00";"     605";"    1754"
"3861";"E007037";"GM0396";"2016JJ00";"     735";"    2192"
"3862";"E007037";"GM0396";"2017JJ00";"    1065";"    3134"
"3863";"E007037";"GM0396";"2018JJ00";"    1895";"    5756"
"3864";"E007037";"GM0397";"2012JJ00";"     119";"     176"
"3865";"E007037";"GM0397";"2013JJ00";"     232";"     410"
"3866";"E007037";"GM0397";"2014JJ00";"     320";"     680"
"3867";"E007037";"GM0397";"2015JJ00";"     431";"    1002"
"3868";"E007037";"GM0397";"2016JJ00";"     502";"    1213"
"3869";"E007037";"GM0397";"2017JJ00";"     641";"    1613"
"3870";"E007037";"GM0397";"2018JJ00";"     857";"    2294"
"3871";"E007037";"GM0246";"2012JJ00";"      68";"     186"
"3872";"E007037";"GM0246";"2013JJ00";"     166";"     592"
"3873";"E007037";"GM0246";"2014JJ00";"     400";"    1149"
"3874";"E007037";"GM0246";"2015JJ00";"     479";"    1455"
"3875";"E007037";"GM0246";"2016JJ00";"     562";"    1788"
"3876";"E007037";"GM0246";"2017JJ00";"     688";"    2329"
"3877";"E007037";"GM0246";"2018JJ00";"     841";"    2960"
"3878";"E007037";"GM0074";"2012JJ00";"     277";"     742"
"3879";"E007037";"GM0074";"2013JJ00";"     622";"    1873"
"3880";"E007037";"GM0074";"2014JJ00";"     906";"    2960"
"3881";"E007037";"GM0074";"2015JJ00";"    1261";"    4097"
"3882";"E007037";"GM0074";"2016JJ00";"    1520";"    5046"
"3883";"E007037";"GM0074";"2017JJ00";"    1975";"    6735"
"3884";"E007037";"GM0074";"2018JJ00";"    2880";"    9595"
"3885";"E007037";"GM0398";"2012JJ00";"    1436";"    2363"
"3886";"E007037";"GM0398";"2013JJ00";"    2047";"    3884"
"3887";"E007037";"GM0398";"2014JJ00";"    2462";"    5146"
"3888";"E007037";"GM0398";"2015JJ00";"    2709";"    5931"
"3889";"E007037";"GM0398";"2016JJ00";"    3148";"    7695"
"3890";"E007037";"GM0398";"2017JJ00";"    3733";"   10225"
"3891";"E007037";"GM0398";"2018JJ00";"    4416";"   12770"
"3892";"E007037";"GM0917";"2012JJ00";"     372";"     876"
"3893";"E007037";"GM0917";"2013JJ00";"     643";"    1686"
"3894";"E007037";"GM0917";"2014JJ00";"     853";"    2387"
"3895";"E007037";"GM0917";"2015JJ00";"    1280";"    3866"
"3896";"E007037";"GM0917";"2016JJ00";"    1679";"    5285"
"3897";"E007037";"GM0917";"2017JJ00";"    2765";"    9157"
"3898";"E007037";"GM0917";"2018JJ00";"    3815";"   13045"
"3899";"E007037";"GM1658";"2012JJ00";"      78";"     238"
"3900";"E007037";"GM1658";"2013JJ00";"     181";"     686"
"3901";"E007037";"GM1658";"2014JJ00";"     258";"    1015"
"3902";"E007037";"GM1658";"2015JJ00";"     334";"    1429"
"3903";"E007037";"GM1658";"2016JJ00";"     427";"    1833"
"3904";"E007037";"GM1658";"2017JJ00";"     579";"    2430"
"3905";"E007037";"GM1658";"2018JJ00";"     779";"    3336"
"3906";"E007037";"GM0399";"2012JJ00";"     130";"     256"
"3907";"E007037";"GM0399";"2013JJ00";"     339";"     790"
"3908";"E007037";"GM0399";"2014JJ00";"     478";"    1183"
"3909";"E007037";"GM0399";"2015JJ00";"     627";"    1620"
"3910";"E007037";"GM0399";"2016JJ00";"     793";"    2078"
"3911";"E007037";"GM0399";"2017JJ00";"    1028";"    2800"
"3912";"E007037";"GM0399";"2018JJ00";"    1480";"    4153"
"3913";"E007037";"GM0400";"2012JJ00";"     157";"     279"
"3914";"E007037";"GM0400";"2013JJ00";"     520";"    1234"
"3915";"E007037";"GM0400";"2014JJ00";"     848";"    2069"
"3916";"E007037";"GM0400";"2015JJ00";"    1276";"    3071"
"3917";"E007037";"GM0400";"2016JJ00";"    1657";"    3966"
"3918";"E007037";"GM0400";"2017JJ00";"    1939";"    4739"
"3919";"E007037";"GM0400";"2018JJ00";"    2373";"    5885"
"3920";"E007037";"GM0163";"2012JJ00";"     151";"     731"
"3921";"E007037";"GM0163";"2013JJ00";"     426";"    1782"
"3922";"E007037";"GM0163";"2014JJ00";"     621";"    2630"
"3923";"E007037";"GM0163";"2015JJ00";"     902";"    3667"
"3924";"E007037";"GM0163";"2016JJ00";"    1033";"    4211"
"3925";"E007037";"GM0163";"2017JJ00";"    1214";"    4939"
"3926";"E007037";"GM0163";"2018JJ00";"    1501";"    6131"
"3927";"E007037";"GM0530";"2012JJ00";"     167";"     407"
"3928";"E007037";"GM0530";"2013JJ00";"     303";"     777"
"3929";"E007037";"GM0530";"2014JJ00";"     596";"    1565"
"3930";"E007037";"GM0530";"2015JJ00";"     780";"    2193"
"3931";"E007037";"GM0530";"2016JJ00";"     878";"    2518"
"3932";"E007037";"GM0530";"2017JJ00";"    1098";"    3210"
"3933";"E007037";"GM0530";"2018JJ00";"    1309";"    3946"
"3934";"E007037";"GM0794";"2012JJ00";"     160";"     460"
"3935";"E007037";"GM0794";"2013JJ00";"     477";"    1540"
"3936";"E007037";"GM0794";"2014JJ00";"     688";"    2290"
"3937";"E007037";"GM0794";"2015JJ00";"     986";"    3304"
"3938";"E007037";"GM0794";"2016JJ00";"    1231";"    4286"
"3939";"E007037";"GM0794";"2017JJ00";"    1695";"    5890"
"3940";"E007037";"GM0794";"2018JJ00";"    2400";"    8375"
"3941";"E007037";"GM0531";"2012JJ00";"      66";"     129"
"3942";"E007037";"GM0531";"2013JJ00";"     193";"     526"
"3943";"E007037";"GM0531";"2014JJ00";"     271";"     776"
"3944";"E007037";"GM0531";"2015JJ00";"     360";"    1033"
"3945";"E007037";"GM0531";"2016JJ00";"     415";"    1206"
"3946";"E007037";"GM0531";"2017JJ00";"     584";"    1709"
"3947";"E007037";"GM0531";"2018JJ00";"     909";"    2669"
"3948";"E007037";"GM0164";"2012JJ00";"     182";"     504"
"3949";"E007037";"GM0164";"2013JJ00";"     484";"    1534"
"3950";"E007037";"GM0164";"2014JJ00";"     824";"    2729"
"3951";"E007037";"GM0164";"2015JJ00";"    1266";"    4421"
"3952";"E007037";"GM0164";"2016JJ00";"    1541";"    5483"
"3953";"E007037";"GM0164";"2017JJ00";"    1917";"    6799"
"3954";"E007037";"GM0164";"2018JJ00";"    2457";"    8827"
"3955";"E007037";"GM0796";"2012JJ00";"     371";"     985"
"3956";"E007037";"GM0796";"2013JJ00";"     901";"    2859"
"3957";"E007037";"GM0796";"2014JJ00";"    1270";"    4269"
"3958";"E007037";"GM0796";"2015JJ00";"    1687";"    5748"
"3959";"E007037";"GM0796";"2016JJ00";"    2170";"    7464"
"3960";"E007037";"GM0796";"2017JJ00";"    2910";"    9936"
"3961";"E007037";"GM0796";"2018JJ00";"    4031";"   13897"
"3962";"E007037";"GM0252";"2012JJ00";"      74";"     186"
"3963";"E007037";"GM0252";"2013JJ00";"     211";"     661"
"3964";"E007037";"GM0252";"2014JJ00";"     308";"    1014"
"3965";"E007037";"GM0252";"2015JJ00";"     396";"    1312"
"3966";"E007037";"GM0252";"2016JJ00";"     472";"    1590"
"3967";"E007037";"GM0252";"2017JJ00";"     610";"    2097"
"3968";"E007037";"GM0252";"2018JJ00";"     837";"    3021"
"3969";"E007037";"GM0797";"2012JJ00";"     180";"     538"
"3970";"E007037";"GM0797";"2013JJ00";"     452";"    1537"
"3971";"E007037";"GM0797";"2014JJ00";"     600";"    2124"
"3972";"E007037";"GM0797";"2015JJ00";"     829";"    2984"
"3973";"E007037";"GM0797";"2016JJ00";"    1010";"    3706"
"3974";"E007037";"GM0797";"2017JJ00";"    1402";"    4927"
"3975";"E007037";"GM0797";"2018JJ00";"    1786";"    6447"
"3976";"E007037";"GM0534";"2012JJ00";"      74";"     197"
"3977";"E007037";"GM0534";"2013JJ00";"     197";"     470"
"3978";"E007037";"GM0534";"2014JJ00";"     280";"     688"
"3979";"E007037";"GM0534";"2015JJ00";"     340";"     866"
"3980";"E007037";"GM0534";"2016JJ00";"     525";"    1322"
"3981";"E007037";"GM0534";"2017JJ00";"     857";"    1994"
"3982";"E007037";"GM0534";"2018JJ00";"    1114";"    2653"
"3983";"E007037";"GM0798";"2012JJ00";"      80";"     247"
"3984";"E007037";"GM0798";"2013JJ00";"     186";"     631"
"3985";"E007037";"GM0798";"2014JJ00";"     269";"    1018"
"3986";"E007037";"GM0798";"2015JJ00";"     346";"    1296"
"3987";"E007037";"GM0798";"2016JJ00";"     427";"    1663"
"3988";"E007037";"GM0798";"2017JJ00";"     534";"    2141"
"3989";"E007037";"GM0798";"2018JJ00";"     686";"    2789"
"3990";"E007037";"GM0402";"2012JJ00";"     159";"     280"
"3991";"E007037";"GM0402";"2013JJ00";"     308";"     686"
"3992";"E007037";"GM0402";"2014JJ00";"     460";"    1094"
"3993";"E007037";"GM0402";"2015JJ00";"     686";"    1779"
"3994";"E007037";"GM0402";"2016JJ00";"     943";"    2513"
"3995";"E007037";"GM0402";"2017JJ00";"    1557";"    3846"
"3996";"E007037";"GM0402";"2018JJ00";"    2442";"    5860"
"3997";"E007037";"GM1735";"2012JJ00";"     277";"     814"
"3998";"E007037";"GM1735";"2013JJ00";"     451";"    1586"
"3999";"E007037";"GM1735";"2014JJ00";"     673";"    2490"
"4000";"E007037";"GM1735";"2015JJ00";"    1041";"    3941"
"4001";"E007037";"GM1735";"2016JJ00";"    1233";"    4768"
"4002";"E007037";"GM1735";"2017JJ00";"    1562";"    5958"
"4003";"E007037";"GM1735";"2018JJ00";"    2076";"    7785"
"4004";"E007037";"GM1911";"2012JJ00";"       .";"       ."
"4005";"E007037";"GM1911";"2013JJ00";"     793";"    2416"
"4006";"E007037";"GM1911";"2014JJ00";"    1084";"    3432"
"4007";"E007037";"GM1911";"2015JJ00";"    1385";"    4456"
"4008";"E007037";"GM1911";"2016JJ00";"    1637";"    5289"
"4009";"E007037";"GM1911";"2017JJ00";"    2010";"    6594"
"4010";"E007037";"GM1911";"2018JJ00";"    2733";"    9248"
"4011";"E007037";"GM0118";"2012JJ00";"     209";"     659"
"4012";"E007037";"GM0118";"2013JJ00";"     493";"    1708"
"4013";"E007037";"GM0118";"2014JJ00";"     740";"    2601"
"4014";"E007037";"GM0118";"2015JJ00";"    1212";"    4205"
"4015";"E007037";"GM0118";"2016JJ00";"    2037";"    6836"
"4016";"E007037";"GM0118";"2017JJ00";"    3666";"   11233"
"4017";"E007037";"GM0118";"2018JJ00";"    4705";"   14661"
"4018";"E007037";"GM0405";"2012JJ00";"     327";"     665"
"4019";"E007037";"GM0405";"2013JJ00";"     826";"    1881"
"4020";"E007037";"GM0405";"2014JJ00";"    1111";"    2674"
"4021";"E007037";"GM0405";"2015JJ00";"    1558";"    3799"
"4022";"E007037";"GM0405";"2016JJ00";"    2103";"    5181"
"4023";"E007037";"GM0405";"2017JJ00";"    2601";"    6502"
"4024";"E007037";"GM0405";"2018JJ00";"    3555";"    9200"
"4025";"E007037";"GM1507";"2012JJ00";"     307";"    1139"
"4026";"E007037";"GM1507";"2013JJ00";"     610";"    2419"
"4027";"E007037";"GM1507";"2014JJ00";"     824";"    3379"
"4028";"E007037";"GM1507";"2015JJ00";"    1176";"    4886"
"4029";"E007037";"GM1507";"2016JJ00";"    1580";"    6736"
"4030";"E007037";"GM1507";"2017JJ00";"    2058";"    8724"
"4031";"E007037";"GM1507";"2018JJ00";"    2720";"   11536"
"4032";"E007037";"GM0321";"2012JJ00";"     529";"    1192"
"4033";"E007037";"GM0321";"2013JJ00";"     865";"    2100"
"4034";"E007037";"GM0321";"2014JJ00";"    1106";"    2820"
"4035";"E007037";"GM0321";"2015JJ00";"    1420";"    3818"
"4036";"E007037";"GM0321";"2016JJ00";"    1707";"    4734"
"4037";"E007037";"GM0321";"2017JJ00";"    1987";"    5670"
"4038";"E007037";"GM0321";"2018JJ00";"    2470";"    7336"
"4039";"E007037";"GM0406";"2012JJ00";"      95";"     397"
"4040";"E007037";"GM0406";"2013JJ00";"     222";"     813"
"4041";"E007037";"GM0406";"2014JJ00";"     398";"    1345"
"4042";"E007037";"GM0406";"2015JJ00";"     556";"    1794"
"4043";"E007037";"GM0406";"2016JJ00";"     709";"    2304"
"4044";"E007037";"GM0406";"2017JJ00";"    1199";"    3522"
"4045";"E007037";"GM0406";"2018JJ00";"    2417";"    6265"
"4046";"E007037";"GM0677";"2012JJ00";"     109";"     376"
"4047";"E007037";"GM0677";"2013JJ00";"     309";"    1062"
"4048";"E007037";"GM0677";"2014JJ00";"     538";"    1914"
"4049";"E007037";"GM0677";"2015JJ00";"     801";"    2752"
"4050";"E007037";"GM0677";"2016JJ00";"    1763";"    5227"
"4051";"E007037";"GM0677";"2017JJ00";"    2046";"    6324"
"4052";"E007037";"GM0677";"2018JJ00";"    2574";"    7956"
"4053";"E007037";"GM0353";"2012JJ00";"     167";"     320"
"4054";"E007037";"GM0353";"2013JJ00";"     271";"     583"
"4055";"E007037";"GM0353";"2014JJ00";"     370";"     953"
"4056";"E007037";"GM0353";"2015JJ00";"     493";"    1372"
"4057";"E007037";"GM0353";"2016JJ00";"     589";"    1735"
"4058";"E007037";"GM0353";"2017JJ00";"     910";"    2832"
"4059";"E007037";"GM0353";"2018JJ00";"    1207";"    3782"
"4060";"E007037";"GM1884";"2012JJ00";"     113";"     276"
"4061";"E007037";"GM1884";"2013JJ00";"     309";"     945"
"4062";"E007037";"GM1884";"2014JJ00";"     418";"    1358"
"4063";"E007037";"GM1884";"2015JJ00";"     576";"    1974"
"4064";"E007037";"GM1884";"2016JJ00";"     688";"    2305"
"4065";"E007037";"GM1884";"2017JJ00";"     866";"    2901"
"4066";"E007037";"GM1884";"2018JJ00";"    1226";"    4177"
"4067";"E007037";"GM0166";"2012JJ00";"     186";"     496"
"4068";"E007037";"GM0166";"2013JJ00";"     430";"    1371"
"4069";"E007037";"GM0166";"2014JJ00";"     888";"    2766"
"4070";"E007037";"GM0166";"2015JJ00";"    1233";"    4007"
"4071";"E007037";"GM0166";"2016JJ00";"    1520";"    4871"
"4072";"E007037";"GM0166";"2017JJ00";"    2105";"    6467"
"4073";"E007037";"GM0166";"2018JJ00";"    2727";"    8427"
"4074";"E007037";"GM0678";"2012JJ00";"      75";"     198"
"4075";"E007037";"GM0678";"2013JJ00";"     216";"     743"
"4076";"E007037";"GM0678";"2014JJ00";"     386";"    1235"
"4077";"E007037";"GM0678";"2015JJ00";"     541";"    1773"
"4078";"E007037";"GM0678";"2016JJ00";"     726";"    2244"
"4079";"E007037";"GM0678";"2017JJ00";"     877";"    2730"
"4080";"E007037";"GM0678";"2018JJ00";"    1112";"    3399"
"4081";"E007037";"GM0537";"2012JJ00";"      99";"     261"
"4082";"E007037";"GM0537";"2013JJ00";"     224";"     627"
"4083";"E007037";"GM0537";"2014JJ00";"     368";"    1105"
"4084";"E007037";"GM0537";"2015JJ00";"     484";"    1433"
"4085";"E007037";"GM0537";"2016JJ00";"     649";"    1850"
"4086";"E007037";"GM0537";"2017JJ00";"    1186";"    3198"
"4087";"E007037";"GM0537";"2018JJ00";"    1795";"    4728"
"4088";"E007037";"GM0928";"2012JJ00";"     283";"     637"
"4089";"E007037";"GM0928";"2013JJ00";"     544";"    1317"
"4090";"E007037";"GM0928";"2014JJ00";"     649";"    1655"
"4091";"E007037";"GM0928";"2015JJ00";"    1109";"    2894"
"4092";"E007037";"GM0928";"2016JJ00";"    1422";"    3839"
"4093";"E007037";"GM0928";"2017JJ00";"    2670";"    8096"
"4094";"E007037";"GM0928";"2018JJ00";"    3449";"   10757"
"4095";"E007037";"GM1598";"2012JJ00";"     166";"     426"
"4096";"E007037";"GM1598";"2013JJ00";"     503";"    1551"
"4097";"E007037";"GM1598";"2014JJ00";"     634";"    1981"
"4098";"E007037";"GM1598";"2015JJ00";"     754";"    2405"
"4099";"E007037";"GM1598";"2016JJ00";"     898";"    2855"
"4100";"E007037";"GM1598";"2017JJ00";"    1087";"    3553"
"4101";"E007037";"GM1598";"2018JJ00";"    1353";"    4503"
"4102";"E007037";"GM0079";"2012JJ00";"     119";"     354"
"4103";"E007037";"GM0079";"2013JJ00";"     179";"     541"
"4104";"E007037";"GM0079";"2014JJ00";"     240";"     810"
"4105";"E007037";"GM0079";"2015JJ00";"     308";"    1030"
"4106";"E007037";"GM0079";"2016JJ00";"     365";"    1305"
"4107";"E007037";"GM0079";"2017JJ00";"     445";"    1573"
"4108";"E007037";"GM0079";"2018JJ00";"     574";"    2063"
"4109";"E007037";"GM0588";"2012JJ00";"      58";"     128"
"4110";"E007037";"GM0588";"2013JJ00";"     131";"     353"
"4111";"E007037";"GM0588";"2014JJ00";"     235";"     683"
"4112";"E007037";"GM0588";"2015JJ00";"     274";"     824"
"4113";"E007037";"GM0588";"2016JJ00";"     333";"     979"
"4114";"E007037";"GM0588";"2017JJ00";"     390";"    1154"
"4115";"E007037";"GM0588";"2018JJ00";"     496";"    1548"
"4116";"E007037";"GM0542";"2012JJ00";"       .";"       ."
"4117";"E007037";"GM0542";"2013JJ00";"     150";"     336"
"4118";"E007037";"GM0542";"2014JJ00";"     324";"     823"
"4119";"E007037";"GM0542";"2015JJ00";"     398";"    1051"
"4120";"E007037";"GM0542";"2016JJ00";"     528";"    1436"
"4121";"E007037";"GM0542";"2017JJ00";"     603";"    1740"
"4122";"E007037";"GM0542";"2018JJ00";"     746";"    2443"
"4123";"E007037";"GM1931";"2012JJ00";"     240";"     543"
"4124";"E007037";"GM1931";"2013JJ00";"     458";"    1184"
"4125";"E007037";"GM1931";"2014JJ00";"     828";"    2307"
"4126";"E007037";"GM1931";"2015JJ00";"    1064";"    3110"
"4127";"E007037";"GM1931";"2016JJ00";"    1235";"    3736"
"4128";"E007037";"GM1931";"2017JJ00";"    1448";"    4434"
"4129";"E007037";"GM1931";"2018JJ00";"    1782";"    5603"
"4130";"E007037";"GM1659";"2012JJ00";"      85";"     313"
"4131";"E007037";"GM1659";"2013JJ00";"     217";"     914"
"4132";"E007037";"GM1659";"2014JJ00";"     295";"    1252"
"4133";"E007037";"GM1659";"2015JJ00";"     383";"    1619"
"4134";"E007037";"GM1659";"2016JJ00";"     484";"    2033"
"4135";"E007037";"GM1659";"2017JJ00";"     669";"    2711"
"4136";"E007037";"GM1659";"2018JJ00";"    1006";"    4052"
"4137";"E007037";"GM1685";"2012JJ00";"      68";"     248"
"4138";"E007037";"GM1685";"2013JJ00";"     174";"     868"
"4139";"E007037";"GM1685";"2014JJ00";"     217";"    1079"
"4140";"E007037";"GM1685";"2015JJ00";"     298";"    1449"
"4141";"E007037";"GM1685";"2016JJ00";"     365";"    1755"
"4142";"E007037";"GM1685";"2017JJ00";"     474";"    2270"
"4143";"E007037";"GM1685";"2018JJ00";"     661";"    3117"
"4144";"E007037";"GM0882";"2012JJ00";"     185";"     512"
"4145";"E007037";"GM0882";"2013JJ00";"     394";"    1144"
"4146";"E007037";"GM0882";"2014JJ00";"     540";"    1658"
"4147";"E007037";"GM0882";"2015JJ00";"    1277";"    3985"
"4148";"E007037";"GM0882";"2016JJ00";"    1805";"    5674"
"4149";"E007037";"GM0882";"2017JJ00";"    2382";"    7801"
"4150";"E007037";"GM0882";"2018JJ00";"    2921";"    9919"
"4151";"E007037";"GM0415";"2012JJ00";"      25";"      47"
"4152";"E007037";"GM0415";"2013JJ00";"      65";"     132"
"4153";"E007037";"GM0415";"2014JJ00";"     123";"     312"
"4154";"E007037";"GM0415";"2015JJ00";"     180";"     475"
"4155";"E007037";"GM0415";"2016JJ00";"     253";"     650"
"4156";"E007037";"GM0415";"2017JJ00";"     333";"     958"
